uniq_id,description,category,_len_description,text,_len__text
81e739c7f3be737152f2e6f520e3494b,Buy Riva Carpets Cotton Free Bath Mat Classic Loop Shag Bathmat_RI-527 at Rs. 1799 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing ,155,buy riva carpets cotton free bath mat classic loop shag bathmat_ri-527 1799 flipkart.com genuine products free shipping cash delivery,133
f0938b0d88eac91deee6d5add54097d3,"Myesquire Ceramic Burner Pot Lemongrass Liquid Air Freshener (30 ml)
                         Price: Rs. 245
				
			Illuminate Every Corner Of Your Living Room In Style With This Home Fragrance Electric Burner Combo With Fragrance That Is Brought To You By Myesquire. This Is A Very Unique, Useful And Value for Money Product For Home Decoration And Fragrance. This Unique Combo Contains Aroma Burner With All Accessories and is ready to use . Put A Small Amount 1-2 Tea Spoon Of Aroma Oil On The Bowl Surface And Light The Tea Light and After Few Minutes As The Oil Heats Up, The Fragrance Will Spread In The Room. And You Will Be All Set To Enjoy The Captivating Aroma. Keep It Away From Children As Surface Becomes Hot.
Illuminate Every Corner Of Your Living Room In Style With This Home Fragrance Electric Burner Combo With Fragrance That Is Brought To You By Myesquire. This Is A Very Unique, Useful And Value for Money Product For Home Decoration And Fragrance. This Unique Combo Contains Aroma Burner With All Accessories and is ready to use . Put A Small Amount 1-2 Tea Spoon Of Aroma Oil On The Bowl Surface And Light The Tea Light and After Few Minutes As The Oil Heats Up, The Fragrance Will Spread In The Room. And You Will Be All Set To Enjoy The Captivating Aroma. Keep It Away From Children As Surface Becomes Hot.",Home Decor & Festive Needs ,1334,myesquire ceramic burner pot lemongrass liquid air freshener price 245 illuminate corner living room style home fragrance electric burner combo fragrance bring myesquire unique useful value money product home decoration fragrance unique combo contain aroma burner accessory ready use small tea spoon aroma oil bowl surface light tea light minute oil heat fragrance spread room set captivate aroma away child surface hot illuminate corner living room style home fragrance electric burner combo fragrance bring myesquire unique useful value money product home decoration fragrance unique combo contain aroma burner accessory ready use small tea spoon aroma oil bowl surface light tea light minute oil heat fragrance spread room set captivate aroma away child surface hot,768
a3dea07b2f7bf48276d32513091be717,"Key Features of BFT 6 W LED Bulb Pack of 1 Bulb,BFT 6 W LED Bulb (White) Price: Rs. 350 Introducing new technology in led lighting LED filament. Best suited for chandeliers table lamps and light fixtures in general as it spreads light 360-degrees,Specifications of BFT 6 W LED Bulb (White) General Brand BFT Model Number BFTCW6 Body and Design Features Material Glass Bulb Base B22 Lighting Features Light Color White Bulb Type LED Lumen 700 Power Features Power Consumption 6 W In the Box Sales Package 1 Bulb Pack of 1",Kitchen & Dining ,520,key bft bulb pack bulb bft bulb white price 350 introduce technology lighting filament well suit chandelier table lamp light fixture general spread light 360 degree specification bft bulb white general brand bft model number bftcw6 body design material glass bulb base b22 lighting light color white bulb type lumen 700 power power consumption box sale package bulb pack,370
66191b4a311b5d9babfc00a71ef97c5b,"Key Features of JMD Printed Cushions Cover Printed 40x40cm size Made of Cotton,Specifications of JMD Printed Cushions Cover (Pack of 2, 40 cm*40 cm, Multicolor) General Brand JMD Suitable For Cushions Design Code C03 Type Square Material Cotton Style Code C03 Pattern Printed Color Multicolor Dimensions Height 15 inch / 40 cm Width 15 inch / 40 cm Additional Features Reversible No In the Box Number of Contents in Sales Package Pack of 2 Sales Package Cushion Pillow Cover",Home Furnishing ,474,key jmd print cushion cover print 40x40 size cotton specification jmd print cushion cover pack cm*40 multicolor general brand jmd suitable cushion design code c03 type square material cotton style code c03 pattern print color multicolor dimension height inch width inch additional reversible box number content sale package pack sale package cushion pillow cover,362
90e56526f4c5892beac49f262b85150a,"Key Features of Mom and Kid Baby Girl's Printed Green Top & Pyjama Set Fabric: Cotton Brand Color: Green,Mom and Kid Baby Girl's Printed Green Top & Pyjama Set Price: Rs. 309 Girls Pyjama set,Specifications of Mom and Kid Baby Girl's Printed Green Top & Pyjama Set General Details Pattern Printed Ideal For Baby Girl's Night Suit Details Fabric Cotton Type Top & Pyjama Set Neck Round Neck In the Box 1 Top & Pyjama Set",Baby Care ,419,key mom kid baby girl print green pyjama set fabric cotton brand color green mom kid baby girl print green pyjama set price 309 girl pyjama set specification mom kid baby girl print green pyjama set general detail pattern print ideal baby girl night suit detail fabric cotton type pyjama set neck round neck box pyjama set,322
a79117ea49a0533f641facdb4c99f502,"Key Features of Kripa's Printed Cushions Cover Length 45 cm Width 45 cm,Specifications of Kripa's Printed Cushions Cover (Pack of 2, 45 cm*45 cm, Grey) General Brand Kripa's Suitable For Cushions Design Code CC-MH-02 Type Square Material Cotton Style Code CC-MH-02 Pattern Printed Color Grey Dimensions Height 17 inch / 45 cm Width 17 inch / 45 cm Additional Features Reversible Yes In the Box Number of Contents in Sales Package Pack of 2",Home Furnishing ,439,key kripa print cushion cover length width specification kripa print cushion cover pack cm*45 grey general brand kripa suitable cushion design code mh-02 type square material cotton style code mh-02 pattern print color grey dimension height inch width inch additional reversible yes box number content sale package pack,319
5325213d84c80ad310b6e4b37a1ac824,"Key Features of Mom and Kid Baby Girl's Printed Blue, Grey Top & Pyjama Set Fabric: Cotton Brand Color: Blue, Grey,Mom and Kid Baby Girl's Printed Blue, Grey Top & Pyjama Set Price: Rs. 309 Girls Pyjamaset,Specifications of Mom and Kid Baby Girl's Printed Blue, Grey Top & Pyjama Set General Details Pattern Printed Ideal For Baby Girl's Night Suit Details Number of Contents in Sales Package Pack of 1 Fabric Cotton Type Top & Pyjama Set Neck Round Nack In the Box 1 Top & Pyjama Set",Baby Care ,484,key mom kid baby girl print blue grey pyjama set fabric cotton brand color blue grey mom kid baby girl print blue grey pyjama set price 309 girls pyjamaset specification mom kid baby girl print blue grey pyjama set general detail pattern print ideal baby girl night suit detail number content sale package pack fabric cotton type pyjama set neck round nack box pyjama set,371
2d50e4c6ccf8befe9335ac8f97a11712,"Key Features of Burt s Bees Hair Repair Shea And Grapefruit Deep Conditioner Ideal For: Boys, Girls Applied For: Deep Conditioning Hair Condition: Damaged Hair Hair Type: Dry Hair,Specifications of Burt s Bees Hair Repair Shea And Grapefruit Deep Conditioner (147.5 ml) Conditioner Traits Hair Condition Damaged Hair Hair Type Dry Hair Applied For Deep Conditioning Ideal For Boys, Girls General Traits Brand Burt s Bees Quantity 147.5 ml Model Name Hair Repair Shea And Grapefruit Deep Conditioner In the Box 1 Conditioner",Beauty and Personal Care ,523,key burt bees hair repair shea grapefruit deep conditioner ideal boy girl apply deep conditioning hair condition damaged hair hair type dry hair specification burt bees hair repair shea grapefruit deep conditioner 147.5 conditioner trait hair condition damaged hair hair type dry hair apply deep conditioning ideal boy girl general trait brand burt bees quantity 147.5 model hair repair shea grapefruit deep conditioner box conditioner,435
8050d31bffe6827c804b8222338aafb2,"Key Features of AKUP i-loves-music Ceramic Mug Pack of 1 Mug,AKUP i-loves-music Ceramic Mug (300 ml) Price: Rs. 259 AKUP Ceramic coffee mugs gives you the best quality printed mugs which you can gift to your loved ones. We provide good quality of products with packing. Coffee mugs made of ceramic clay with the volume capacity of 300ml each. You can buy it for yourself to make your moment unforgettable forever. Specifications Product Dimensions: Mugs - Height: 9.5 cms, Diameter: 8 cms. Item Type: Coffee Mug Color: Multi-Color Material: Clay Finish: Glossy Specialty: Lovely Style Wash care: Remove dirt by using a soft fabric to clean and then wipe with a moist cloth. Disclaimer: The fine design, pattern and color tone of the product may vary slightly from that shown in the image. However, there would not be any compromise in quality. Brand: AKUP designs & co,Specifications of AKUP i-loves-music Ceramic Mug (300 ml) General Type Mug Mug Capacity 300 ml Material Ceramic Freezer Safe Yes Microwave Safe No Dimensions Diameter 8 mm Weight 330 g Height 9.5 mm Depth 8 mm In the Box Sales Package 1 Mug",Kitchen & Dining ,1109,key akup love music ceramic mug pack mug akup love music ceramic mug 300 price 259 akup ceramic coffee mug give good quality print mug gift love one provide good quality product packing coffee mug ceramic clay volume capacity 300ml buy moment unforgettable forever specification product dimension mug height 9.5 cm diameter cm item type coffee mug color multi color material clay finish glossy specialty lovely style wash care dirt soft fabric wipe moist cloth disclaimer design pattern color tone product vary slightly show image compromise quality brand akup design specification akup love music ceramic mug 300 general type mug mug capacity 300 material ceramic freezer safe yes microwave safe dimension diameter weight 330 height 9.5 depth box sale package mug,764
493d1eb6ad7a48a926092bf994cd0bb0,"Key Features of AKUP i-love-my-mom Ceramic Mug Pack of 1 Mug,AKUP i-love-my-mom Ceramic Mug (300 ml) Price: Rs. 259 AKUP Ceramic coffee mugs gives you the best quality printed mugs which you can gift to your loved ones. We provide good quality of products with packing. Coffee mugs made of ceramic clay with the volume capacity of 300ml each. You can buy it for yourself to make your moment unforgettable forever. Specifications Product Dimensions: Mugs - Height: 9.5 cms, Diameter: 8 cms. Item Type: Coffee Mug Color: Multi-Color Material: Clay Finish: Glossy Specialty: Lovely Style Wash care: Remove dirt by using a soft fabric to clean and then wipe with a moist cloth. Disclaimer: The fine design, pattern and color tone of the product may vary slightly from that shown in the image. However, there would not be any compromise in quality. Brand: AKUP designs & co,Specifications of AKUP i-love-my-mom Ceramic Mug (300 ml) General Type Mug Mug Capacity 300 ml Material Ceramic Freezer Safe Yes Microwave Safe No Dimensions Diameter 8 mm Weight 330 g Height 9.5 mm Depth 8 mm In the Box Sales Package 1 Mug",Kitchen & Dining ,1109,key akup love mom ceramic mug pack mug akup love mom ceramic mug 300 price 259 akup ceramic coffee mug give good quality print mug gift love one provide good quality product packing coffee mug ceramic clay volume capacity 300ml buy moment unforgettable forever specification product dimension mug height 9.5 cm diameter cm item type coffee mug color multi color material clay finish glossy specialty lovely style wash care dirt soft fabric wipe moist cloth disclaimer design pattern color tone product vary slightly show image compromise quality brand akup design specification akup love mom ceramic mug 300 general type mug mug capacity 300 material ceramic freezer safe yes microwave safe dimension diameter weight 330 height 9.5 depth box sale package mug,758
