uniq_id,description,category,_len_description,lema_desc,stem_desc,_len__lem,_len__stem
e8ee7868b0c3d1d04b482cd4f3ec5ccc,"Key Features of Product The graphically rich 3D audio-video captures complete attention which leads to a good understanding of the subject Concepts that are not understood through text are easily understood through videos Well-designed complete learning modules for each topic Student centric learning management software helps learner to improve his learning outcomes with least effort Complete and comprehensive curriculum coverage,Eureka.in GSEB Class VII (Pen drive) Price: Rs. 2,999 Our premium product, Eureka.in for class VII Science (GSEB board) offers high quality 3d learning content, will surely help students to improve their performance in exams. It will also help them to lay a solid foundation for future learning challenges.,Specification of Product General Subjects Science, Mathematics Brand Eureka.in Num Of Disks 1 Classes 7 Sales Package High quality 3d animated videos, Interactive 3d simulations, Script, Interactive learning quiz, Web links, Many other attractive features. Type Visual Media Model Name GSEB Class VII Education Board Gujarat Secondary Education Board Subscription Validity 1 Year Model Id GB-07 Features 296 High quality 3d animated videos, 145 Interactive & 3d simulations, Script, Interactive learning quiz, Web links, Many other attractive features System Requirements Memory 2 GB RAM, 32GB space in Harddisk Operating System Windows 7 32/64,, Windows 8 32/64, Windows 8.1 32/72 Other Requirements Graphics Card:Nvidia Geforce 9400 or compatible, Sound Card & Speakers: Stereo sound card and speakers, LAN: 1 GB per second Hard Drive 32 GB Processor Core 2 Duo processor 1.86 GHz or above",Computers ,1632,"key product rich capture complete attention lead good subject concept understand easily understand video design complete learning module student learning help improve learning outcome effort complete coverage gseb class vii pen drive price 2,999 premium product class vii science gseb board offer high quality learning content surely help student improve performance exam help solid learning challenge specification product general subject science brand disk class sale package high quality animate video interactive simulation script interactive learning quiz web link attractive type model gseb class vii education board secondary education board year model high quality animate video interactive simulation script interactive learning quiz web link attractive system requirements memory ram space operating system windows 32/64 windows 32/64 windows requirement card compatible sound card speaker sound card speaker second hard drive processor core duo processor","key product rich captur complet attent lead good subject concept understood easili understood video design complet learn modul student learn help improv learn outcom effort complet coverag gseb class vii pen drive price 2,999 premium product class vii scienc gseb board offer high qualiti learn content sure help student improv perform exam help solid learn challeng specif product general subject scienc brand disk class sale packag high qualiti anim video interact simul script interact learn quiz web link attract type model gseb class vii educ board secondari educ board year model high qualiti anim video interact simul script interact learn quiz web link attract system requir memori ram space oper system window 32/64 window 32/64 window requir card compat sound card speaker sound card speaker second hard drive processor core duo processor",965,848
04f9ff160a1561e3656350f4bd6b8c50,"Key Features of Craft Trade Oval Wood Coaster Set Hand Crafted Antique Coaster Apple Shaped Coaster Set,Craft Trade Oval Wood Coaster Set (Brown, Pack of 6) Price: Rs. 299 ""Decorate your with this amazing handcrafted Apple shaped coaster set of 6. This coaster set has a been inspired by apple design, which will surely make you fall in love with it. This product has been hand crafted by the artists of Rajasthan and is made up of fine quality wood. It comes with an Apple shaped stand to store it on your table and make it look amazing. It has a long life and will protect you table from stains. Authentic hand Crafted Product from craft Trade Artisans. "",Specifications of Craft Trade Oval Wood Coaster Set (Brown, Pack of 6) General Shape Oval Brand Craft Trade Reversible Yes Design Code CT55 Type Coaster Set Material Wood Style Code WD1001 Pattern Self Design Padding Yes, Wood Color Brown Warranty Covered in Warranty 7 days relacement warranty in case of manufacturing defects Dimensions Holder Width 8 cm Weight 230 g Coaster Width 8 cm Holder Height 8 cm Coaster Diameter 8 cm Holder Diameter 8 cm Coaster Length 2 cm Coaster Thickness 2 cm Additional Features Strain Free In the Box Number of Contents in Sales Package Pack of 6 Sales Package 1 Coaster Holder with 6 Coasters",Home Furnishing ,1287,key craft trade oval wood coaster set hand craft antique coaster apple shape coaster set craft trade oval wood coaster set brown pack price 299 decorate amazing handcraft apple shape coaster set coaster set inspire apple design surely love product hand craft artist rajasthan fine quality wood come apple shape stand store table look amazing long life protect table stain hand craft product craft trade specification craft trade oval wood coaster set brown pack general shape oval brand craft trade reversible yes design code type coaster set material wood style code pattern self design yes wood color brown warranty cover warranty day warranty case manufacturing defect dimension holder width weight 230 coaster width holder height coaster diameter holder diameter coaster length coaster additional free box number content sale package pack sale package coaster holder coaster,key craft trade oval wood coaster set hand craft antiqu coaster appl shape coaster set craft trade oval wood coaster set brown pack price 299 decor amaz handcraft appl shape coaster set coaster set inspir appl design sure love product hand craft artist rajasthan fine qualiti wood come appl shape stand store tabl look amaz long life protect tabl stain hand craft product craft trade specif craft trade oval wood coaster set brown pack general shape oval brand craft trade revers yes design code type coaster set materi wood style code pattern self design yes wood color brown warranti cover warranti day warranti case manufactur defect dimens holder width weight 230 coaster width holder height coaster diamet holder diamet coaster length coaster addit free box number content sale packag pack sale packag coaster holder coaster,878,829
aebf3a2172b33ef09acb472009967812,"Parv Collections Showpiece  -  12 cm (Polyresin, Multicolor)
                         Price: Rs. 1,085
				
			Lovely Sitting Couple Statue
Lovely Sitting Couple Statue",Home Decor & Festive Needs ,172,"collections showpiece polyresin multicolor price 1,085 lovely sitting couple statue lovely sit couple statue","collect showpiec polyresin multicolor price 1,085 love sit coupl statu love sit coupl statu",108,91
6ae332e2bafd23267caedfcc4453257c,Buy Exotic India Adi Buddha Vajrasattva Showpiece  -  27.94 cm for Rs.21800 online. Exotic India Adi Buddha Vajrasattva Showpiece  -  27.94 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs ,249,buy exotic india buddha vajrasattva showpiece 27.94 online exotic india buddha vajrasattva showpiece 27.94 good price free shipping cash delivery genuine product day replacement guarantee,buy exot india buddha vajrasattva showpiec 27.94 onlin exot india buddha vajrasattva showpiec 27.94 best price free ship cash deliveri genuin product day replac guarante,187,169
57800d48b001f3fad34a4f8fa9207f29,Buy Aapno Rajasthan Princess Design Showpiece  -  22 cm for Rs.999 online. Aapno Rajasthan Princess Design Showpiece  -  22 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs ,233,buy aapno rajasthan princess design showpiece rs.999 online aapno rajasthan princess design showpiece good price free shipping cash delivery genuine products day replacement guarantee,buy aapno rajasthan princess design showpiec rs.999 onlin aapno rajasthan princess design showpiec best price free ship cash deliveri genuin product day replac guarante,183,168
d1e18b4a3aafb0040da2111c8b8ce2e5,Buy Exotic India Vaishnava Symbols - Shankha And Chakra Showpiece  -  37 cm for Rs.6655 online. Exotic India Vaishnava Symbols - Shankha And Chakra Showpiece  -  37 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs ,274,buy exotic india vaishnava symbols shankha chakra showpiece online exotic india vaishnava symbols shankha chakra showpiece good price free shipping cash delivery genuine product day replacement guarantee,buy exot india vaishnava symbol shankha chakra showpiec onlin exot india vaishnava symbol shankha chakra showpiec best price free ship cash deliveri genuin product day replac guarante,203,183
46e6853da6b0c796b7a0d8203ceaa88e,Buy Exotic India Relaxing Ganesha Showpiece  -  11.43 cm for Rs.10890 online. Exotic India Relaxing Ganesha Showpiece  -  11.43 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs ,237,buy exotic india relaxing ganesha showpiece 11.43 online exotic india relaxing ganesha showpiece 11.43 good price free shipping cash delivery genuine products day replacement guarantee,buy exot india relax ganesha showpiec 11.43 onlin exot india relax ganesha showpiec 11.43 best price free ship cash deliveri genuin product day replac guarante,184,159
22296bfc1c79d9dc88eabbd01220ef0c,Buy BeYOUtiful Copper Repouss�� - Man With Dhol Showpiece  -  36 cm for Rs.999 online. BeYOUtiful Copper Repouss�� - Man With Dhol Showpiece  -  36 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs ,257,buy beyo utiful copper repouss man dhol showpiece rs.999 online beyo utiful copper repouss man dhol showpiece good price free shipping cash delivery genuine products day replacement guarantee,buy beyo uti copper repouss man dhol showpiec rs.999 onlin beyo uti copper repouss man dhol showpiec best price free ship cash deliveri genuin product day replac guarante,191,170
f4d4c2eec77732f56e47722d7a355f2b,Buy Exotic India Blessing Buddha Showpiece  -  36.83 cm for Rs.15000 online. Exotic India Blessing Buddha Showpiece  -  36.83 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs ,235,buy exotic india blessing buddha showpiece 36.83 online exotic india blessing buddha showpiece 36.83 good price free shipping cash delivery genuine products day replacement guarantee,buy exot india bless buddha showpiec 36.83 onlin exot india bless buddha showpiec 36.83 best price free ship cash deliveri genuin product day replac guarante,182,157
f12a06b7dbfc55638afafcf8bb03d836,Buy My Angel Gifts Show Piece Showpiece  -  5 cm for Rs.1149 online. My Angel Gifts Show Piece Showpiece  -  5 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs ,220,buy angel gifts piece showpiece online angel gifts piece showpiece good price free shipping cash delivery genuine products day replacement guarantee,buy angel gift piec showpiec onlin angel gift piec showpiec best price free ship cash deliveri genuin product day replac guarante,148,129
